"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906758910054375530","Mon Mar 31 17:22:04 +0000 2025","0","Ramaikan lagi #TolakUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #tolakRUUtni #cabutuutni #tolakRUUPOLRI #TOLAKRUUKEJAKSAAN #TOLAKRUUKUHAP #tolakruupenyiaran #lawanpembungkaman","1906758910054375530","","","in","","0","0","0","https://x.com/sukabbanjar/status/1906758910054375530","325403311","sukabbanjar"
"1906758871290634301","Mon Mar 31 17:21:55 +0000 2025","0","Udah mah nge blok ga jelas berkali-kali lagi. Emang kontol #TolakRUUTNI #CabutRUUTNI","1906758871290634301","","","in","money land","0","0","0","https://x.com/luka_till999YJH/status/1906758871290634301","1806915483352092672","luka_till999YJH"
"1906616591615508704","Mon Mar 31 17:21:53 +0000 2025","0","@RIF_Fun laaahhhh gajelas gue kira pembela pemerintah udh paling gajelas taunya ada ni orgilnya kim soohyun kata gua #TolakRUUTNI #TolakRevisiUUTNI","1906758863787106455","","RIF_Fun","in","","0","0","0","https://x.com/tasukamara/status/1906758863787106455","1072908892995121152","tasukamara"
"1906758053023850674","Mon Mar 31 17:18:40 +0000 2025","0","Sekelas AI aja paham! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri https://t.co/M73xLWXdui","1906758053023850674","https://pbs.twimg.com/media/GnYqVtfbwAAyB_C.jpg","","in","","0","0","0","https://x.com/its_true017/status/1906758053023850674","1758004267439509504","its_true017"
"1906757246656413871","Mon Mar 31 17:15:28 +0000 2025","0","lagi lebaran seharusnya maaf maafan tapi buat pemerintah ga dimaafin. ANW HAPPY EID MUBARAK YEYEYYEYE #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1906757246656413871","","","in","is this the end for us?","0","0","0","https://x.com/mylstique/status/1906757246656413871","1852711575075139584","mylstique"
"1906725788038332773","Mon Mar 31 17:13:19 +0000 2025","0","@halahnabila @pppaaaiiisss Sugeng riyadi nabila mohon maaf lahir batin yaakk semoga amal kita diterima dan diampuni oleh Allah SWT. #TolakRUUTNI #TolakRUUPOLRI #ajakakukepadang","1906756706467823779","","halahnabila","in","","0","1","0","https://x.com/Fahrizalemiauw/status/1906756706467823779","1194560354593824773","Fahrizalemiauw"
"1906755154982138228","Mon Mar 31 17:07:09 +0000 2025","1","Tetap waspada #TolakUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #tolakRUUtni #cabutuutni #tolakRUUPOLRI #TOLAKRUUKEJAKSAAN #TOLAKRUUKUHAP #tolakruupenyiaran #lawanpembungkaman","1906755154982138228","","","in","","0","0","0","https://x.com/sukabbanjar/status/1906755154982138228","325403311","sukabbanjar"
"1906754995585982592","Mon Mar 31 17:06:31 +0000 2025","1","Jgn berenti di sini #TolakUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #tolakRUUtni #cabutuutni #tolakRUUPOLRI #TOLAKRUUKEJAKSAAN #TOLAKRUUKUHAP #tolakruupenyiaran #lawanpembungkaman","1906754995585982592","","","in","","0","0","0","https://x.com/sukabbanjar/status/1906754995585982592","325403311","sukabbanjar"
"1906675515442000181","Mon Mar 31 17:05:16 +0000 2025","2","@S4N_W1B1 Kita harus marah semarah marahnya boskuuu!!! #TolakRUUTNI","1906754681503891935","","S4N_W1B1","in","","0","0","2","https://x.com/RifkiLanaa/status/1906754681503891935","938061800750202880","RifkiLanaa"
"1906754094926287112","Mon Mar 31 17:02:56 +0000 2025","0","Dah ditutup yaa ges terima kasih semuanya yg sudah ikut berpartisipasi menaikkan tagar #CabutUUTNI #TolakRUUTNI pemenangnya aku umumin kalau udh ga begitu hectic lebaran yaa ^^","1906754094926287112","","","in","Fennbirn Island","0","0","0","https://x.com/bluetuwlips/status/1906754094926287112","1623966178426384384","bluetuwlips"
